Title,Description,Link,Published Date
"‘Dismissing global warming? That was a joke’: Jeremy Clarkson on fury, farming and why he’s a changed man","<p>The former Top Gear presenter claims his controversialist persona was just a caricature, and he’s really a reformed character living the good life. But do old habits die hard?</p><p>“Are you happy?” I ask Jeremy Clarkson. A few times on Clarkson’s Farm, you said were happy. His thick eyebrows seem low, like storm clouds gathering. “I said that in season one, episode one,” he replies. “And I meant it then. Lockdown was a blessed relief. You thought: no one’s inviting me out, I don’t have to go anywhere. Lisa would say, ‘Let’s go on holiday again next weekend.’ And I could say, ‘No! We can’t!’ It was brilliant. We were stuck here. So I was very happy at work then.” Didn’t he say he was happy at another point, while building his pigpen or sowing on his tractor? He looks at me, eyebrows locking, lips pursed in thought. He has perfect recall of the entire Clarkson’s Farm archive. He was pleased when he did those things, but it wasn’t a blanket expression of happiness. Pleased? “Well, what did I do for 25 years? I drove around corners shouting and achieved nothing. Nothing! And then you plant a field of mustard, which I did last year, and some of it grew. Not as much as I’d been hoping, but some. So you have a sense of achievement.”</p><p>Could we allow for the possibility that he might be <em>contented</em>, then? Clarkson concedes that springtime is nice. “This is going to sound awfully pretentious, but I’ve never noticed the buds coming on the trees before. I spent a good 20 minutes yesterday staring at buds, going, is that too early? Or is that later than normal?”</p> <a href=""https://www.theguardian.com/media/2024/apr/27/jeremy-clarkson-interview-global-warming-fury-farming"">Continue reading...</a>",https://www.theguardian.com/media/2024/apr/27/jeremy-clarkson-interview-global-warming-fury-farming,2024-04-27 06:00:27
Confessions of an 82-year-old hitchhiker,"<p>The founder of the Bradt travel guides and author of a new memoir has been thumbing lifts all over the world since her teens – and has no intention of stopping now</p><p>‘‘No one hitchhikes any more, do they?” I often hear people saying this and am proud to reply that I’ve hitchhiked every decade of my life, except the first. And I don’t intend to stop just because I’m now in my 80s.</p><p>So there I was, standing beside the road in southern Bavaria last year at the age of 82, with a sheepish smile on my face and thumb extended, while car after car swept past looking at me curiously. I could have taken the bus; indeed, that was the plan when I&nbsp;firmly told my companions that a&nbsp;seven-mile walk was enough for me, and&nbsp;they could complete the final five miles to Egloffstein, where we were staying, on their own.</p> <a href=""https://www.theguardian.com/travel/2024/apr/27/hilary-bradt-confessions-of-an-82-year-old-hitchhiker"">Continue reading...</a>",https://www.theguardian.com/travel/2024/apr/27/hilary-bradt-confessions-of-an-82-year-old-hitchhiker,2024-04-27 06:00:29
"Blind date: ‘I warned him if he was less than complimentary, my girls would hunt him down’","<p>Trisha, 61, a yoga teacher, meets Neil, 65, a meditation teacher</p><p><strong>What were you hoping for? </strong><br>Konstantin meets Villanelle.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/blind-date-trisha-neil"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/blind-date-trisha-neil,2024-04-27 05:00:27
"Meet regularly, invest time – and don’t hold grudges: 10 ways to revitalise flagging friendships","<p>Staying close to friends isn’t always easy. From calling out flakiness to singing together in a choir, experts share their advice on how to keep the spark alive</p><p></p><p>There is no getting around it, you have to make time to be a good friend. According to Robin Dunbar, professor of evolutionary psychology at the University of Oxford and author of <a href=""https://guardianbookshop.com/friends-9781408711736"">Friends: Understanding the Power of our Most Important Relationships</a>, we need to spend the equivalent of nine minutes a day to maintain a healthy relationship with our closest network of friends, which he admits is “barely time to raise your coffee cup to each other”, so one meet-up a week is more realistic. If you fail to do that, “the friendship starts to decay”, says Dunbar.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/10-ways-to-revitalise-flagging-friendships"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/10-ways-to-revitalise-flagging-friendships,2024-04-27 06:00:31
"Three and a bit years after Brexit, are border checks finally here?","<p>Sort of: this week will see inspections of some goods. But the hit to businesses and inflation will be inescapable</p><p>When Michael Gove announced the <a href=""https://www.theguardian.com/politics/2021/mar/11/uk-forced-to-delay-import-checks-on-eu-goods-by-six-months-2022-border-post-not-ready"">first delay to post-Brexit checks on plant and animal products coming into the UK from the EU</a>, he was keen to make one thing clear.</p><p>“Although we recognise that many in the border industry and many businesses have been investing time and energy to be ready on time, and indeed we in government were confident of being ready on time,” <a href=""https://questions-statements.parliament.uk/written-statements/detail/2021-03-11/hcws841"">the then minister for the Cabinet Office said</a>, “we have listened to businesses who have made a strong case that they need more time to prepare.”</p> <a href=""https://www.theguardian.com/business/2024/apr/27/three-and-a-bit-years-after-brexit-are-border-checks-finally-here"">Continue reading...</a>",https://www.theguardian.com/business/2024/apr/27/three-and-a-bit-years-after-brexit-are-border-checks-finally-here,2024-04-27 12:00:34
It’s 20 years since the UK hit ‘peak booze’. The hangover is still with us,"<p>A devil-may-care culture led to the UK’s highest drinking rates. Are we now paying the price for years of excess?</p><p>Most people can foggily recall where they were as the clock struck midnight on 1 January 2000. Me? I hugged the jaundiced rim of a village hall toilet, vomiting 10 shades of bile. I had attempted to complete Team 2000 – a challenge set by 20 friends who endeavoured to consume 2,000 units of alcohol, 100 units each, throughout December.</p><p>Seasoned soaks might consider this eminently ­achievable – especially around the ­festive ­season – but I was just 15 years old. Later that night, in the grim depths of morning, I defecated while&nbsp;­unconscious in my friend’s sleeping bag. Welcome to generation peak booze.</p> <a href=""https://www.theguardian.com/society/2024/apr/27/its-20-years-since-the-uk-hit-peak-booze-the-hangover-is-still-with-us"">Continue reading...</a>",https://www.theguardian.com/society/2024/apr/27/its-20-years-since-the-uk-hit-peak-booze-the-hangover-is-still-with-us,2024-04-27 14:51:04
‘Demolishing democracy’: how much danger does Christian nationalism pose?,"<p>Documentary Bad Faith looks at the history of a group trying to affect and corrupt politics under the guise of religion</p><p>Bad Faith, a new documentary on the rise of Christian nationalism in the United States, opens with an obvious, ominous scene – the storming of the Capitol on 6 January 2021 – though trained on details drowned out by the deluge of horror and easily recognizable images of chaos. That Paula White, Donald Trump’s faith adviser, led the Save America rally in a prayer to overturn the results for “a free and fair election”. That mixed among Trump flags, American flags and militia symbols were numerous banners with Christian crosses; on the steps of the Capitol, a “JESUS SAVES” sign blares mere feet from “Lock Them UP!”</p><p>The movement to overturn the 2020 election for Donald Trump was, as the documentary underscores, inextricable from a certain strain of belief in America as a fundamentally Christian nation, separation of church and state be damned. In fact, as Bad Faith argues, Christian nationalism – a political movement to shape the United States according a certain interpretation of evangelical Christianity, by vote or, more recently, by coercion – was the “galvanizing force” behind the attempted hijacking of the democratic process three years ago.</p> <a href=""https://www.theguardian.com/film/2024/apr/27/bad-faith-documentary-christian-nationalism"">Continue reading...</a>",https://www.theguardian.com/film/2024/apr/27/bad-faith-documentary-christian-nationalism,2024-04-27 11:00:33
‘A sense of wonder enveloped my mother and me’: Mishal Husain on her eye-opening journey through Uzbekistan in search of an ancestor,"<p>The broadcaster knew she had a link to the central Asian country she first visited on her gap year 30 years ago. But retracing her steps, this time with her mother in tow, she made a big discovery about their family</p><p>‘Can you read what it says?” It was 1992 and I was standing in Samarkand’s impressive Registan Square, looking up at Arabic inscriptions on 15th- and 17th-century buildings, when an Uzbek man approached me, speaking in Russian. The Soviet Union had just collapsed, but he had lived his life in a period when Cyrillic script had been dominant and Islamic learning discouraged. Now, seeing a stranger trying to decipher the words on the buildings of his city, he wanted to know if I could explain them to him.</p><p>Back then, I was on my gap year and living in Moscow teaching English at a specialist language school, where many of my pupils were the children of officials, diplomats and – almost certainly – KGB agents. It was a time of political transition and widespread hardship, including rising prices and struggles to access food, even through the black market. The six of us who had come from the UK were largely protected from that, as whatever we had from home was in sterling, precious hard currency, rather than roubles. When the school had a spring holiday that March, we decided to fly nearly 2,000 miles south-east and see something of Uzbekistan, then emerging from decades as one of the Soviet socialist republics.</p> <a href=""https://www.theguardian.com/travel/2024/apr/27/mishal-husain-journey-through-uzbekistan-in-search-of-an-ancestor"">Continue reading...</a>",https://www.theguardian.com/travel/2024/apr/27/mishal-husain-journey-through-uzbekistan-in-search-of-an-ancestor,2024-04-27 10:00:34
What happens when an ex-Daily Star journalist applies clickbait tactics to running for election?,"<p>Keane Duncan is trying to win the mayorship of North Yorks with policies such as nationalising a hotel. But is there substance behind the headline-grabbing stunts?</p><p>Keane Duncan’s highest profile success, prior to being chosen as the Conservative candidate aiming to be the first elected mayor of York and North Yorkshire, was as the journalist who broke the news that Morrisons would <a href=""https://www.gazettelive.co.uk/news/teesside-news/fury-after-morrisons-wouldnt-sell-14533827"">not sell meat pies to people in Middlesbrough</a> before 9am.</p><p>“That went off the charts, with millions and millions of views,” recalls the 29-year-old, who worked for a number of local news outlets in the north of England before quitting to focus on politics.</p> <a href=""https://www.theguardian.com/politics/2024/apr/27/what-happens-when-an-ex-daily-star-journalist-applies-clickbait-tactics-to-running-for-election"">Continue reading...</a>",https://www.theguardian.com/politics/2024/apr/27/what-happens-when-an-ex-daily-star-journalist-applies-clickbait-tactics-to-running-for-election,2024-04-27 07:00:28
Poison in the pool: why the latest Chinese doping row is proving so toxic,"<p>Vocal swimmers are the tip of a wave as the sport grapples with trust issues over anti-doping in the run-up to Paris 2024</p><p>It has been a week since the <a href=""https://www.theguardian.com/sport/2024/apr/20/chinese-swimmers-won-olympic-golds-after-testing-positive-for-banned-drug"">New York Times and the German TV channel ARD</a> broke the news that 23 Chinese swimmers had tested positive for trace amounts of the banned performance-enhancing drug trimetazidine (TMZ) in the run-up to the last Olympic Games, and public ripples we have seen since are only the visible tip of a wave of feeling running through the sport.</p><p>The larger part is below the surface, where there is widespread anger, exasperation and disillusionment at the way the 23 were allowed to compete at the Games anyway after an investigation by their national doping agency, Chinada, found the results were caused by kitchen contamination.</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/poison-in-the-pool-why-the-latest-chinese-doping-row-is-proving-so-toxic"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/poison-in-the-pool-why-the-latest-chinese-doping-row-is-proving-so-toxic,2024-04-27 07:00:30
Weekend podcast: ‘I was hammered on stage’ – David Harewood on racism and success; John Crace on ‘tetchy’ Rishi; the answer to insomnia hell; and Baby Reindeer fall out,"<p>Beware of ‘<a href=""https://www.theguardian.com/politics/2024/apr/22/struggling-to-control-his-anger-tetchy-rishi-sunak-went-full-on-aggressive"">Tetchy Rishi</a>’ – the prime minister struggles to control his anger during the Rwanda bill press briefing (1m24s); <a href=""https://www.theguardian.com/culture/2024/apr/23/david-harewood-acting-racism-president-rada"">David Harewood</a> on acting, racism and mental health (9m08s); Phil Daoust’s surprisingly simple solution to <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/21/my-insomnia-hell-sleeplessness-is-a-curse-but-i-think-i-finally-have-the-answer"">insomnia hell</a> (24m33s); and Stuart Heritage examines the dangerous fallout from Netflix’s <a href=""https://www.theguardian.com/tv-and-radio/2024/apr/23/richard-gadd-baby-reindeer-netflix-fallout"">Baby Reindeer</a> (42m29s)</p> <a href=""https://www.theguardian.com/lifeandstyle/audio/2024/apr/27/weekend-podcast-i-was-hammered-on-stage-david-harewood-on-racism-and-success-john-crace-on-tetchy-rishi-the-answer-to-insomnia-hell-and-baby-reindeer-fall-out"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/audio/2024/apr/27/weekend-podcast-i-was-hammered-on-stage-david-harewood-on-racism-and-success-john-crace-on-tetchy-rishi-the-answer-to-insomnia-hell-and-baby-reindeer-fall-out,2024-04-27 04:00:26
Dyeing art: Ptolemy Mann’s vibrant thread paintings – in pictures,"<p>“The act of hand weaving and dyeing cloth is extremely labour intensive – it can take months to make one piece,” says British artist Ptolemy Mann, who has been creating textile works of extraordinary colour and vibrancy for nearly 30 years. In 2021, after a period of experimenting with painting on paper, she turned her brush to her painstakingly dyed and handwoven cloths – the striking results can be seen in Mann’s first monograph, <em><a href=""https://hurtwood.co.uk/art/thread-painting/"">Thread Painting</a></em><a href=""https://hurtwood.co.uk/art/thread-painting/""> (published 9 May, Hurtwood Press)</a>, and a solo show at <a href=""https://www.cromwellplace.com/whats-on/ptolemy-mann-thread-painting"">Cromwell Place, London (15-19 May)</a>. “There’s something radical about taking a precious handwoven cloth and applying a wet, loaded paint brush to its surface,” she says, noting that most traditional paintings are done on woven (albeit plain) canvases. “People are astounded that I am willing to take the risk. They love the madness of them.”</p> <a href=""https://www.theguardian.com/culture/gallery/2024/apr/27/dyeing-art-ptolemy-manns-vibrant-thread-paintings-in-pictures"">Continue reading...</a>",https://www.theguardian.com/culture/gallery/2024/apr/27/dyeing-art-ptolemy-manns-vibrant-thread-paintings-in-pictures,2024-04-27 16:00:39
Original Observer Photography,"<p>From a mural in Birmingham commemorating poet Benjamin Zephaniah to the Observer’s favourite food shops: the best original photographs from the Observer commissioned in April 2024</p> <a href=""https://www.theguardian.com/artanddesign/gallery/2024/apr/27/original-observer-photography"">Continue reading...</a>",https://www.theguardian.com/artanddesign/gallery/2024/apr/27/original-observer-photography,2024-04-27 10:00:32
"‘There aren’t many fields, so the children play around the pier’: Jelly Febrian’s best phone picture","<p>The photographer documents daily life at Sunda Kelapa harbour in North Jakarta, Indonesia, including the schoolchildren who turn it into their playground</p><p>After school, many of the children local to the&nbsp;Sunda Kelapa harbour, in North Jakarta, Indonesia, go down to the water to swim and play. Jelly Febrian enjoys shooting&nbsp;the daily activities there whenever the weather is&nbsp;good. Always prepared&nbsp;for the right moment, he carries his phone with him to&nbsp;capture crews loading&nbsp;their boats, people fishing, and boys&nbsp;and girls jumping from the boats,&nbsp;as&nbsp;pictured.</p><p>“In the maritime villages near here there aren’t many fields, so the children mostly play around the pier. Every boat that docks here has a different owner and purpose, they load and unload basic necessities, and every week they sail to other Indonesian islands, such as Papua, Sumatra and Sulawesi.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/apr/27/jelly-febrian-best-phone-picture"">Continue reading...</a>",https://www.theguardian.com/lifeandstyle/2024/apr/27/jelly-febrian-best-phone-picture,2024-04-27 09:00:31
France v England: Women’s Six Nations title decider – live,"<ul><li>Six Nations updates from the 4.45pm BST kick-off in Bordeaux</li><li><a href=""https://www.theguardian.com/sport/series/breakdown"">Sign up for The Breakdown</a> | And <a href=""mailto:alex.reid@theguardian.com"">send your thoughts to Alex</a></li></ul><p><strong>John Mitchell speaks to BBC TV. The Red Roses coach</strong> <strong>urges his side</strong>: “We must keep the emotions calm so people can be decisive under pressure.” But he’s also keen for a challenge. “Today will be a different story [than against Ireland]. Today will be an arm-wrestle and we’re ready for it. We can’t wait.”</p><p><strong>It’s dry in Bordeaux!</strong> (insert wine pun of your choice here). The rain has stopped and the tricolour flags are being waved fervently inside the Stade Chaban-Delmas.</p> <a href=""https://www.theguardian.com/sport/live/2024/apr/27/france-v-england-womens-six-nations-title-decider-live"">Continue reading...</a>",https://www.theguardian.com/sport/live/2024/apr/27/france-v-england-womens-six-nations-title-decider-live,2024-04-27 16:27:30
"Chelsea v Barcelona: Women’s Champions League semi-final, second leg – live","<ul><li>Champions League semi-final, 5.30pm BST kick-off (<a href=""https://www.theguardian.com/football/2024/apr/20/barcelona-chelsea-womens-champions-league-semi-final-match-report"">first leg: 1-0</a>)</li><li><a href=""https://www.theguardian.com/football/2024/apr/27/psg-lyon-womens-champions-league-semi-final-second-leg-friendships"">PSG v Lyon match preview</a> | And <a href=""mailto:will.unwin.casual@guardian.co.uk"">send your thoughts to Will</a></li></ul><p><strong>Gordon emails:</strong> “Looking forward to this big occasion at a sold-out Stamford Bridge. Regarding the starters, I think Barca are going to play Batlle and Rolfo on their left, looking to exploit Kaneryd defensively. Ramirez a big miss for Chelsea, her hold-up play in the first leg was excellent, I presume she is injured.”</p><p><strong>The players are on their way …</strong></p> <a href=""https://www.theguardian.com/football/live/2024/apr/27/chelsea-v-barcelona-womens-champions-league-semi-final-second-leg-live"">Continue reading...</a>",https://www.theguardian.com/football/live/2024/apr/27/chelsea-v-barcelona-womens-champions-league-semi-final-second-leg-live,2024-04-27 16:28:35
‘There’s going to be fire if I speak’: Salah adds fuel to touchline row with Klopp,"<ul><li>Liverpool forward was pulled away from coach by Darwin Núñez</li><li>Klopp: ‘We spoke in the dressing room … it is done for me’</li></ul><p>Mohamed Salah ruined Jürgen Klopp’s attempt to play down his touchline row with the winger by saying there would be “fire” if he stopped to speak after Liverpool’s faltering title challenge suffered another blow in their <a href=""https://www.theguardian.com/football/2024/apr/27/west-ham-liverpool-premier-league-match-report"">2-2 draw at West Ham</a>.</p><p>Salah, who was dropped after <a href=""https://www.theguardian.com/football/2024/apr/24/not-good-enough-jurgen-klopp-apologies-for-liverpools-defeat-against-everton-premier-league"">Liverpool’s midweek defeat at Everton</a>, cut a disgruntled figure while he was waiting to come off the bench at the London Stadium. The winger reacted badly after Klopp, whose side were chasing a late winner after squandering a 2-1 lead, tried to speak to him. The incident ended with Darwin Núñez, another substitute, having to pull Salah away from Liverpool’s manager.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/mohamed-salah-jurgen-klopp-row-going-to-be-fire-liverpool"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/mohamed-salah-jurgen-klopp-row-going-to-be-fire-liverpool,2024-04-27 15:46:38
Zeki Amdouni punishes Onana to grab Burnley a draw at Manchester United,"<p>The current Manchester United side, representing English football’s 20-time record champions, seriously struggle to hold on to a lead. It is the puzzle of Erik ten Hag’s vintage, an unwanted leitmotif of this lost season under the Dutchman as, once more, it happened here in yet another late capitulation.</p><p>A careening Antony, close to tumbling over, appeared to be United’s hero, his strike beyond Arijanet Muric kissing the back of the Burnley net with the clock showing 79 minutes. But no. United hit self-destruct via the hapless act of André Onana, who wiped out Zeki Amdouni near his goal when Aaron Wan-Bissaka had already headed the ball clear.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/manchester-united-burnley-premier-league-match-report"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/manchester-united-burnley-premier-league-match-report,2024-04-27 16:12:44
Everton v Brentford: Premier League – live,"<ul><li>Premier League updates, 5.30pm BST kick-off at Goodison Park</li><li><a href=""https://www.theguardian.com/football/live"">Live scoreboard</a> | <a href=""https://www.theguardian.com/football/2024/apr/27/west-ham-liverpool-premier-league-match-report"">West Ham 2-2 Liverpool</a> | And <a href=""mailto:barry.glendenning@theguardian.com"">drop Barry a mail</a></li></ul><p><strong>Sean Dyche:</strong> In an interview with Sky Sports, the Everton manager explains that Dominic Calvert-Lewin is ill and carrying a couple of knocks. Vitaly Mykolenko is out with an ankle injury that “he’ll take a bit of time to recover from”.</p><p>On the similarities between Brentford and Everton’s form coming into this game: “I jusat spoke to Thomas and he’s somebody I respect and know reasonably well. We were saying that one of the conundrums of how we both hadn’t won games for long periods despite pretty decent performances and it’s just one of those things you have to come out of. We’ve both done that in our own ways and now we’ve parked that, we want to take these on and try to win the game.”</p><p><a href=""https://www.theguardian.com/football/premierleague/table"">View the Premier League table</a></p> <a href=""https://www.theguardian.com/football/live/2024/apr/27/everton-v-brentford-premier-league-live"">Continue reading...</a>",https://www.theguardian.com/football/live/2024/apr/27/everton-v-brentford-premier-league-live,2024-04-27 16:28:31
"County cricket: Durham v Essex, Surrey v Hampshire, and more on day two – live","<ul><li>County Championship updates, play due to start at 11am BST</li><li><a href=""https://www.theguardian.com/sport/2016/aug/18/sign-up-to-the-spin"">Sign up for The Spin</a> | And you can <a href=""mailto:Tanya%20Aldred%20%3Ctanya.aldred.freelance@theguardian.com%3E"">email Tanya</a> or post BTL</li></ul><p><strong>Ben Raine giving Dean Elgar</strong> a thorough working over from the Lumley end. But he survives. Essex 33-0.</p><p>G<strong>ets there with a single,</strong> what riches after a run of lowish scores. High praise for Duckett yesterday from both his teammate (Ben Slater) “Ben batted really well. We know how good he is. I think he has been a bit annoyed to miss out in the first couple of games, but he has had a couple of decent balls in there and you can get that early season in England. He showed us how good he is today with that knock.”</p> <a href=""https://www.theguardian.com/sport/live/2024/apr/27/county-cricket-durham-v-essex-surrey-v-hampshire-and-more-on-day-two-live"">Continue reading...</a>",https://www.theguardian.com/sport/live/2024/apr/27/county-cricket-durham-v-essex-surrey-v-hampshire-and-more-on-day-two-live,2024-04-27 16:13:11
Bird and Collins fire Derby to promotion to Championship with win over Carlisle,"<p>Two minutes into the four allocated for added time, the assistant referee made his desperate dash across the pitch for safety. So eager were Derby’s supporters to herald their return to the Championship there was no option but to call a premature halt to proceedings. This pitch invasion was not for preventing.</p><p>Derby are back. Not yet anywhere near their highest heights; the quest for Premier League football remains an ambition for some unspecified point in the future, at the conclusion of what has been a wholesale rebuild of a club that came perilously close to disappearing altogether. But after the extent of their recent plight the unbridled joy of this final-day win over already relegated Carlisle United to seal automatic promotion back to the Championship means a return to where a club like this feels it belongs.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/max-bird-james-collins-derby-carlisle-league-one-football"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/max-bird-james-collins-derby-carlisle-league-one-football,2024-04-27 13:45:12
Sheffield United relegated after thrashing by five-star Newcastle,"<p>By the end, Sheffield United were probably relieved that their next league assignment in the north-east will be at Sunderland or Middlesbrough. Long before the final whistle brought confirmation of a relegation to the Championship that the visiting manager, Chris Wilder, had already deemed “inevitable”, his players had seen more than enough of Newcastle and Alexander Isak in particular.</p><p>Eddie Howe’s side have now scored 13 Premier League goals this season against the Blades. This latest quintet, with two registered by the excellent Isak, enhanced their hopes of hosting European nights at St James’ Park next season.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/sheffield-united-relegated-after-thrashing-by-five-star-newcastle"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/sheffield-united-relegated-after-thrashing-by-five-star-newcastle,2024-04-27 16:16:46
Wolves’ Hwang Hee-chan and Toti Gomes give Luton mountain to climb,"<p>Another chance gone for Luton. Not for the first time this season, they failed to take their chance to pull themselves clear of the relegation zone. If this was not quite last week’s meek surrender, then soft goals conceded to Hwang Hee-chan and Toti Gomes pointed to a team lacking the quality to save itself, even when mounting a late surge after Carlton Morris’s goal.</p><p>It is to Rob Edwards and his battling squad’s credit they have never felt out of the running in the manner of Sheffield United. On the debit side came <a href=""https://www.theguardian.com/football/2024/apr/20/luton-brentford-premier-league-match-report"">losing 5-0 last week to previous strugglers Brentford</a>, perhaps the first time Luton had been outfought and their supporters had begun to lose hope. Molineux will have done little to arrest that sinking feeling.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/wolves-luton-premier-league-match-report"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/wolves-luton-premier-league-match-report,2024-04-27 16:08:19
Jeffrey Schlupp screamer earns Crystal Palace a late point at Fulham,"<p>Jeffrey Schlupp scored an 87th-minute wondergoal as Crystal Palace rescued a point at Craven Cottage.</p><p>Marco Silva’s men had taken a while to get going but they took the lead early in the second half through Rodrigo Muniz, who took his league tally for the season to nine.</p> <a href=""https://www.theguardian.com/football/2024/apr/27/fulham-crystal-palace-premier-league-match-report"">Continue reading...</a>",https://www.theguardian.com/football/2024/apr/27/fulham-crystal-palace-premier-league-match-report,2024-04-27 16:26:59
Northmore and Porter edge Harlequins to win over Northampton in thriller,"<ul><li>Harlequins 41-32 Northampton</li><li>Quins score six tries to boost Premiership playoff push</li></ul><p>These two will be representing English rugby in the semi-finals <a href=""https://www.theguardian.com/sport/2024/apr/13/bordeaux-harlequins-champions-cup-rugby-union-match-report"">of the Champions Cup</a> next weekend. If this is anything to go by they will do not just do their country proud, they will astonish.</p><p>It almost goes without saying in the Premiership, certainly when considering either of these two, that this was extraordinary rugby. Where to start? Ten tries, 73 points, bonus points all round and a contest that seesawed with the wind. Right up to the end. The speed and precision with which these two ran free across Twickenham’s wide open spaces was breathtaking. And that was just to watch.</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/harlequins-northampton-premiership-rugby-union-match-report"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/harlequins-northampton-premiership-rugby-union-match-report,2024-04-27 16:25:57
Caribbean or bust: England have T20 World Cup title defence on their mind,"<p>England’s white-ball coach, Matthew Mott, needs a strong campaign and availability for Pakistan series could hinder him once more</p><p>As Dukes balls whistle around the shires and white Kookaburras are carted to all parts in the Indian Premier League, England’s thoughts turn to the Caribbean and a T20 World Cup title defence that can ill-afford to go the way of its 50-over equivalent last year.</p><p>T20 is probably too capricious a format to dub it a case of silverware or bust but it is clear Jos Buttler and Matthew Mott need a strong campaign – semi-finals minimum, perhaps – after the grisly <a href=""https://www.theguardian.com/sport/2023/oct/30/cricket-world-cup-england-where-it-went-wrong"">one-day international abdication in India</a>. England stumbled out of the traps there, with six defeats in their first seven games. “I feel this actually should be the making of those two as a partnership,” said Rob Key, the team director, at the time, before adding: “If it isn’t, it isn’t, and you move on.”</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/caribbean-or-bust-england-have-t20-world-cup-title-defence-on-their-mind"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/caribbean-or-bust-england-have-t20-world-cup-title-defence-on-their-mind,2024-04-27 11:00:34
‘You’re absolutely trapped’: welcome to the loneliest seat in sport,"<p>As the World Snooker Championship heats up, there is nothing that quite mirrors the torture and solitude of The Chair</p><p>Ding Junhui throws back his head and allows his eyes to droop closed for a few seconds. Opens them. Closes them. Finally, with a kind of resignation, opens them again. Ruffles the hair at his temples with both hands, as if trying to shake himself awake. Meanwhile, oblivious to any of this, his opponent Jack Lisowski continues to pot balls and rack up points: just a few feet away and yet in an entirely different world.</p><p>Welcome to the loneliest seat in sport. For the next minutes, perhaps even hours, this is your whole world and its horizons are extremely limited. You get a couple of bottles of water and a small table. You can’t leave. You can’t make a sound. No teammates or coach for solace. No way of knowing when you can get up again. Your&nbsp;opponent is busily clearing the&nbsp;table, playing you out of the frame. And – the worst part – it’s usually your own fault that you’re sitting there.</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/world-snooker-championship-crucible-the-chair-loneliest-seat"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/world-snooker-championship-crucible-the-chair-loneliest-seat,2024-04-27 07:00:29
Poison in the pool: why the latest Chinese doping row is proving so toxic,"<p>Vocal swimmers are the tip of a wave as the sport grapples with trust issues over anti-doping in the run-up to Paris 2024</p><p>It has been a week since the <a href=""https://www.theguardian.com/sport/2024/apr/20/chinese-swimmers-won-olympic-golds-after-testing-positive-for-banned-drug"">New York Times and the German TV channel ARD</a> broke the news that 23 Chinese swimmers had tested positive for trace amounts of the banned performance-enhancing drug trimetazidine (TMZ) in the run-up to the last Olympic Games, and public ripples we have seen since are only the visible tip of a wave of feeling running through the sport.</p><p>The larger part is below the surface, where there is widespread anger, exasperation and disillusionment at the way the 23 were allowed to compete at the Games anyway after an investigation by their national doping agency, Chinada, found the results were caused by kitchen contamination.</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/poison-in-the-pool-why-the-latest-chinese-doping-row-is-proving-so-toxic"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/poison-in-the-pool-why-the-latest-chinese-doping-row-is-proving-so-toxic,2024-04-27 07:00:30
Judd Trump would not ‘get out of bed’ for rival snooker tour after rejecting offer,"<ul><li>2019 champion beats Tom Ford 13-7 to book spot in last eight</li><li>Trump admits to struggling with conditions of Crucible table</li></ul><p>Judd Trump has revealed he rejected offers to join a rival snooker tour after cruising into the quarter-finals of the world championship with a 13-7 win over Tom Ford at the Crucible.</p><p>Trump says he has no interest in the prospective LIV-style breakaway, which is understood to emanate from east Asia and requires a commitment to play in eight regular events plus a grand final in exchange for a six-figure sign-on fee.</p> <a href=""https://www.theguardian.com/sport/2024/apr/27/judd-trump-world-snooker-championship"">Continue reading...</a>",https://www.theguardian.com/sport/2024/apr/27/judd-trump-world-snooker-championship,2024-04-27 11:25:50
